,EnvironmentSatisfaction,JobSatisfaction,Attrition,BusinessTravel,Education,EducationField,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement
2576,3.0,4.0,No,Travel_Frequently,3,Life Sciences,4,Research Scientist,Married,11180,1.0,0,7.0,3,0,7,3
2577,3.0,1.0,Yes,Travel_Frequently,4,Human Resources,2,Sales Executive,Single,28750,1.0,0,1.0,3,0,0,3
2578,1.0,3.0,No,Non-Travel,5,Medical,2,Sales Representative,Married,188240,6.0,1,10.0,4,1,2,3
2579,2.0,2.0,No,Travel_Rarely,2,Technical Degree,2,Healthcare Representative,Married,135770,1.0,1,6.0,2,1,2,3
2580,3.0,4.0,No,Travel_Frequently,4,Life Sciences,2,Manufacturing Director,Married,26250,1.0,3,16.0,4,6,11,3
2581,4.0,3.0,Yes,Travel_Rarely,3,Technical Degree,1,Research Director,Single,187890,3.0,1,6.0,4,2,2,3
2582,3.0,2.0,No,Non-Travel,4,Medical,1,Research Scientist,Married,45380,8.0,0,16.0,3,1,7,3
2583,4.0,1.0,No,Travel_Rarely,3,Technical Degree,2,Sales Executive,Married,198470,4.0,0,6.0,6,0,0,3
2584,1.0,1.0,No,Travel_Rarely,3,Other,1,Laboratory Technician,Married,105120,1.0,1,10.0,2,7,9,3
2585,4.0,2.0,No,Travel_Frequently,2,Medical,1,Manager,Divorced,44440,1.0,0,20.0,2,0,7,3
2586,4.0,4.0,No,Travel_Rarely,3,Marketing,5,Sales Representative,Married,21540,4.0,1,29.0,3,0,0,3
2587,1.0,3.0,Yes,Travel_Frequently,3,Life Sciences,2,Laboratory Technician,Single,191900,3.0,1,8.0,2,0,3,3
2588,2.0,4.0,No,Travel_Rarely,4,Life Sciences,1,Sales Representative,Divorced,44900,2.0,1,10.0,1,0,3,3
2589,2.0,4.0,No,Travel_Frequently,4,Life Sciences,2,Research Scientist,Married,35060,3.0,1,28.0,4,4,3,2
2590,2.0,4.0,No,Travel_Rarely,3,Life Sciences,1,Sales Executive,Divorced,23720,3.0,1,14.0,3,0,0,3
2591,1.0,2.0,Yes,Travel_Frequently,1,Life Sciences,4,Laboratory Technician,Married,102310,1.0,1,1.0,2,0,0,3
2592,2.0,1.0,No,Travel_Rarely,1,Medical,1,Sales Executive,Married,54100,0.0,0,6.0,4,0,4,3
2593,3.0,3.0,No,Non-Travel,1,Medical,3,Research Scientist,Single,79780,1.0,2,5.0,2,1,4,3
2594,3.0,1.0,No,Non-Travel,1,Medical,1,Sales Executive,Divorced,38670,1.0,1,4.0,4,2,3,4
2595,1.0,2.0,No,Non-Travel,3,Life Sciences,2,Research Scientist,Married,28380,1.0,2,5.0,5,0,2,1
2596,1.0,4.0,No,Travel_Rarely,3,Marketing,4,Healthcare Representative,Single,46950,1.0,1,14.0,2,2,1,3
2597,4.0,3.0,No,Travel_Rarely,3,Technical Degree,1,Research Director,Divorced,33390,1.0,0,9.0,2,1,1,2
2598,3.0,1.0,No,Travel_Rarely,2,Life Sciences,2,Research Scientist,Single,20800,0.0,0,8.0,6,7,6,4
2599,1.0,1.0,No,Travel_Rarely,4,Other,2,Laboratory Technician,Married,20960,0.0,0,6.0,2,0,2,4
2600,3.0,4.0,No,Non-Travel,1,Life Sciences,3,Manager,Divorced,62090,5.0,1,9.0,5,1,2,4
2601,4.0,1.0,No,Travel_Frequently,5,Technical Degree,2,Human Resources,Married,180610,1.0,1,10.0,2,8,7,3
2602,3.0,4.0,Yes,Travel_Rarely,5,Life Sciences,2,Sales Representative,Divorced,171230,5.0,1,6.0,2,0,3,2
2603,1.0,1.0,No,Travel_Rarely,2,Technical Degree,3,Sales Representative,Single,23720,4.0,0,20.0,3,0,0,2
2604,3.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Sales Representative,Married,48830,1.0,1,10.0,1,0,9,1
2605,4.0,4.0,No,Travel_Rarely,3,Life Sciences,1,Manager,Single,39040,1.0,0,7.0,2,0,7,3
2606,4.0,4.0,No,Travel_Rarely,1,Medical,2,Research Scientist,Single,46270,8.0,1,8.0,2,0,0,2
2607,1.0,4.0,Yes,Travel_Frequently,1,Other,3,Sales Executive,Married,70940,1.0,1,10.0,2,0,8,3
2608,1.0,1.0,Yes,Travel_Rarely,3,Medical,1,Research Scientist,Single,34230,6.0,1,15.0,4,2,2,3
2609,1.0,3.0,No,Travel_Rarely,3,Other,3,Research Scientist,Married,66740,3.0,1,9.0,2,2,3,3
2610,4.0,3.0,No,Travel_Frequently,4,Medical,4,Sales Executive,Divorced,168800,1.0,3,9.0,2,2,8,3
2611,1.0,3.0,No,Travel_Rarely,3,Medical,1,Research Scientist,Married,90940,1.0,1,10.0,0,0,9,3
2612,4.0,2.0,No,Travel_Frequently,5,Medical,4,Sales Executive,Married,84460,0.0,0,7.0,3,1,2,2
2613,3.0,2.0,No,Travel_Rarely,3,Marketing,2,Laboratory Technician,Married,119160,4.0,1,35.0,3,1,4,2
2614,4.0,4.0,No,Travel_Rarely,3,Other,1,Manufacturing Director,Divorced,45340,1.0,0,1.0,2,0,0,3
2615,2.0,1.0,No,Travel_Rarely,3,Life Sciences,2,Sales Executive,Single,98520,0.0,1,21.0,5,11,10,2
2616,4.0,3.0,No,Non-Travel,4,Life Sciences,2,Research Scientist,Single,61510,1.0,1,20.0,3,3,7,3
2617,3.0,3.0,No,Non-Travel,2,Life Sciences,2,Healthcare Representative,Married,23020,4.0,0,13.0,3,4,8,3
2618,3.0,1.0,No,Travel_Rarely,3,Medical,2,Human Resources,Single,23620,6.0,1,9.0,2,1,4,4
2619,2.0,3.0,No,Travel_Rarely,4,Other,1,Manufacturing Director,Single,178610,1.0,2,4.0,5,1,2,1
2620,4.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Research Scientist,Single,191870,1.0,1,5.0,2,1,4,3
2621,4.0,3.0,No,Travel_Frequently,3,Medical,3,Research Scientist,Married,197170,1.0,0,10.0,1,9,4,2
2622,2.0,2.0,No,Travel_Rarely,1,Medical,5,Research Scientist,Married,35440,3.0,3,15.0,3,5,10,2
2623,3.0,2.0,No,Travel_Rarely,5,Medical,2,Laboratory Technician,Married,85000,4.0,0,6.0,2,1,2,3
2624,4.0,2.0,No,Travel_Rarely,4,Life Sciences,2,Research Scientist,Married,46610,1.0,0,12.0,3,1,7,2
2625,4.0,3.0,No,Travel_Rarely,2,Medical,5,Sales Executive,Divorced,41030,6.0,1,7.0,2,0,2,3
2626,1.0,3.0,No,Travel_Rarely,4,Life Sciences,2,Sales Executive,Single,42490,2.0,1,25.0,2,12,11,2
2627,2.0,3.0,No,Non-Travel,3,Life Sciences,2,Research Scientist,Divorced,140260,1.0,0,1.0,4,0,0,3
2628,4.0,2.0,No,Travel_Rarely,3,Life Sciences,2,Sales Executive,Married,68930,0.0,0,16.0,3,5,8,3
2629,1.0,3.0,No,Travel_Rarely,4,Medical,3,Sales Executive,Married,61250,0.0,1,3.0,3,1,2,3
2630,1.0,3.0,No,Travel_Frequently,4,Other,2,Research Scientist,Married,36690,2.0,0,10.0,2,7,7,3
2631,4.0,1.0,No,Travel_Rarely,3,Medical,2,Laboratory Technician,Divorced,100080,6.0,1,9.0,3,1,2,1
2632,4.0,4.0,No,Travel_Rarely,2,Medical,1,Healthcare Representative,Married,23870,3.0,1,12.0,1,1,0,1
2633,3.0,2.0,No,Non-Travel,2,Medical,1,Sales Executive,Married,46390,0.0,1,14.0,2,5,12,2
2634,4.0,3.0,No,Travel_Rarely,3,Life Sciences,2,Healthcare Representative,Married,78980,7.0,0,5.0,2,2,2,2
2635,4.0,3.0,No,Travel_Rarely,1,Human Resources,2,Sales Executive,Single,25340,0.0,0,4.0,1,1,2,3
2636,2.0,3.0,No,Travel_Rarely,3,Medical,2,Sales Executive,Single,131420,1.0,2,10.0,4,0,8,3
2637,2.0,4.0,No,Travel_Rarely,4,Medical,3,Healthcare Representative,Married,16110,0.0,0,10.0,2,8,1,2
2638,3.0,2.0,No,Travel_Rarely,2,Technical Degree,3,Manufacturing Director,Single,53630,1.0,0,6.0,4,4,1,3
2639,1.0,4.0,No,Travel_Rarely,4,Medical,2,Research Director,Married,50710,8.0,1,8.0,3,0,0,2
2640,2.0,2.0,No,Travel_Rarely,2,Medical,3,Sales Executive,Married,136950,0.0,0,3.0,3,2,2,3
2641,1.0,4.0,No,Travel_Rarely,4,Life Sciences,1,Sales Executive,Single,134020,7.0,1,18.0,1,1,7,3
2642,2.0,3.0,No,Travel_Rarely,4,Medical,2,Research Director,Married,20290,3.0,1,20.0,3,1,11,2
2643,3.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Manager,Married,63770,1.0,2,14.0,3,5,7,3
2644,3.0,4.0,No,Travel_Rarely,3,Life Sciences,4,Sales Executive,Married,54290,1.0,1,16.0,3,6,8,3
2645,1.0,3.0,No,Travel_Rarely,4,Medical,2,Manufacturing Director,Divorced,27850,0.0,0,6.0,2,0,4,3
2646,1.0,4.0,No,Non-Travel,4,Other,1,Manager,Divorced,46140,2.0,1,16.0,3,0,0,3
2647,2.0,4.0,No,Travel_Rarely,1,Life Sciences,1,Sales Representative,Single,26100,6.0,0,6.0,2,1,2,3
2648,3.0,1.0,No,Travel_Rarely,5,Medical,3,Research Scientist,Single,66870,1.0,3,2.0,0,1,2,3
2649,4.0,4.0,No,Non-Travel,4,Life Sciences,2,Research Director,Single,47240,2.0,1,21.0,4,1,3,4
2650,4.0,1.0,Yes,Travel_Frequently,4,Life Sciences,2,Manufacturing Director,Married,61790,1.0,0,1.0,3,1,0,3
2651,1.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Laboratory Technician,Married,61200,0.0,0,10.0,2,3,4,3
2652,4.0,2.0,No,Travel_Frequently,1,Medical,2,Sales Executive,Divorced,105960,7.0,0,18.0,3,0,2,2
2653,3.0,3.0,No,Non-Travel,1,Life Sciences,1,Sales Executive,Divorced,54670,1.0,0,13.0,6,1,9,2
2654,1.0,4.0,Yes,Travel_Rarely,4,Medical,2,Sales Representative,Married,29960,9.0,0,4.0,4,2,2,3
2655,1.0,3.0,No,Travel_Rarely,1,Life Sciences,3,Research Scientist,Married,99980,5.0,2,24.0,3,4,14,2
2656,4.0,3.0,Yes,Travel_Rarely,4,Other,2,Sales Executive,Married,40780,8.0,1,14.0,3,9,8,3
2657,1.0,2.0,No,Travel_Rarely,4,Life Sciences,1,Healthcare Representative,Married,109200,0.0,1,21.0,3,0,10,4
2658,4.0,3.0,No,Travel_Rarely,3,Medical,1,Laboratory Technician,Married,62320,1.0,1,8.0,3,1,7,3
2659,4.0,4.0,No,Non-Travel,1,Medical,1,Human Resources,Divorced,132470,1.0,0,15.0,3,11,11,3
2660,3.0,2.0,No,Travel_Rarely,5,Medical,1,Healthcare Representative,Divorced,40810,2.0,0,14.0,3,0,4,3
2661,4.0,1.0,No,Travel_Rarely,4,Life Sciences,2,Research Scientist,Single,57690,1.0,0,4.0,3,1,2,3
2662,3.0,4.0,No,Travel_Rarely,3,Medical,2,Healthcare Representative,Single,23940,1.0,1,9.0,3,1,7,3
2663,1.0,4.0,No,Travel_Rarely,3,Medical,3,Sales Representative,Married,39040,1.0,0,10.0,3,1,9,2
2664,2.0,3.0,Yes,Travel_Frequently,2,Life Sciences,2,Laboratory Technician,Divorced,167990,7.0,1,12.0,2,0,1,2
2665,2.0,4.0,No,Travel_Rarely,4,Life Sciences,1,Healthcare Representative,Married,29500,4.0,0,8.0,1,0,0,2
2666,4.0,3.0,No,Travel_Rarely,3,Life Sciences,1,Laboratory Technician,Single,36290,8.0,1,8.0,2,0,1,4
2667,3.0,3.0,No,Travel_Rarely,4,Life Sciences,1,Research Scientist,Single,93620,2.0,1,8.0,6,2,2,3
2668,3.0,3.0,No,Travel_Frequently,2,Life Sciences,2,Manufacturing Director,Married,32290,1.0,0,10.0,2,0,2,2
2669,3.0,3.0,No,Travel_Rarely,4,Life Sciences,1,Manager,Married,35780,2.0,1,20.0,2,0,2,3
2670,3.0,4.0,No,Travel_Rarely,1,Life Sciences,2,Research Scientist,Married,79880,1.0,0,4.0,3,1,1,3
2671,4.0,2.0,No,Travel_Rarely,3,Medical,3,Sales Executive,Married,42840,4.0,0,10.0,5,0,3,2
2672,4.0,1.0,No,Travel_Rarely,3,Medical,2,Sales Representative,Single,75530,1.0,0,5.0,3,0,4,3
2673,4.0,1.0,Yes,Travel_Rarely,3,Medical,1,Research Scientist,Divorced,173280,4.0,2,20.0,1,2,0,3
2674,2.0,4.0,No,Travel_Rarely,3,Medical,2,Sales Executive,Married,197010,0.0,0,21.0,3,9,6,4
2675,2.0,1.0,No,Non-Travel,4,Life Sciences,4,Sales Executive,Single,147320,0.0,0,10.0,3,1,7,3
2676,4.0,3.0,No,Travel_Rarely,4,Medical,2,Manager,Single,92780,0.0,0,5.0,3,0,0,3
2677,3.0,4.0,No,Travel_Frequently,1,Technical Degree,1,Sales Executive,Married,13590,4.0,0,17.0,2,0,3,3
2678,4.0,1.0,No,Travel_Rarely,1,Medical,1,Research Scientist,Married,47790,4.0,2,9.0,3,1,7,3
2679,2.0,2.0,No,Travel_Rarely,2,Medical,1,Laboratory Technician,Married,164220,1.0,1,6.0,3,0,3,3
2680,4.0,2.0,No,Travel_Frequently,1,Medical,3,Healthcare Representative,Married,29960,2.0,1,17.0,2,0,8,2
2681,2.0,3.0,No,Travel_Rarely,3,Medical,1,Sales Executive,Married,12610,2.0,1,6.0,6,1,2,3
2682,2.0,4.0,Yes,Travel_Rarely,2,Life Sciences,1,Research Scientist,Single,20990,8.0,1,8.0,2,0,5,3
2683,3.0,2.0,No,Travel_Frequently,4,Life Sciences,2,Manufacturing Director,Married,58100,1.0,1,10.0,2,1,7,3
2684,4.0,3.0,Yes,Travel_Rarely,3,Life Sciences,1,Sales Executive,Single,56470,6.0,0,7.0,2,0,0,3
2685,4.0,3.0,No,Travel_Frequently,2,Medical,2,Research Scientist,Married,34200,1.0,0,8.0,3,3,0,3
2686,1.0,2.0,No,Travel_Rarely,4,Medical,4,Manufacturing Director,Married,44000,9.0,1,6.0,3,2,2,2
2687,4.0,4.0,No,Travel_Frequently,2,Medical,2,Research Scientist,Single,35000,0.0,1,8.0,2,3,6,2
2688,3.0,1.0,No,Travel_Rarely,2,Marketing,5,Sales Representative,Married,20660,4.0,1,12.0,3,0,0,3
2689,4.0,3.0,No,Travel_Rarely,4,Medical,2,Laboratory Technician,Divorced,171690,1.0,2,1.0,2,0,0,3
2690,4.0,3.0,No,Travel_Frequently,4,Life Sciences,2,Healthcare Representative,Single,41620,0.0,1,10.0,1,1,8,3
2691,3.0,3.0,No,Travel_Rarely,3,Life Sciences,1,Sales Executive,Married,92040,6.0,1,17.0,2,7,7,3
2692,1.0,2.0,No,Travel_Rarely,4,Human Resources,2,Manager,Married,32940,0.0,0,6.0,2,0,3,3
2693,4.0,3.0,No,Travel_Rarely,4,Life Sciences,2,Laboratory Technician,Single,21270,0.0,1,10.0,3,0,8,2
2694,1.0,3.0,No,Travel_Rarely,2,Medical,2,Laboratory Technician,Divorced,39750,1.0,1,5.0,3,4,3,3
2695,2.0,4.0,No,Travel_Rarely,3,Technical Degree,1,Laboratory Technician,Divorced,107930,0.0,3,3.0,1,1,2,2
2696,3.0,3.0,Yes,Travel_Rarely,4,Life Sciences,5,Research Director,Single,100960,2.0,0,6.0,2,0,3,3
2697,2.0,1.0,No,Travel_Rarely,2,Life Sciences,4,Laboratory Technician,Divorced,36460,1.0,0,10.0,3,8,8,4
2698,1.0,2.0,No,Travel_Rarely,3,Human Resources,2,Research Director,Divorced,74460,0.0,0,7.0,3,0,5,3
2699,4.0,4.0,No,Non-Travel,3,Life Sciences,3,Sales Executive,Divorced,108510,1.0,1,1.0,2,0,0,4
2700,1.0,4.0,No,Travel_Rarely,3,Medical,2,Manager,Married,21090,2.0,0,31.0,3,3,7,3
2701,4.0,4.0,No,Travel_Rarely,3,Life Sciences,1,Manufacturing Director,Single,37220,5.0,0,6.0,0,1,2,3
2702,1.0,3.0,No,Non-Travel,5,Life Sciences,3,Research Scientist,Divorced,93800,0.0,0,5.0,2,1,3,2
2703,3.0,1.0,Yes,Travel_Rarely,3,Life Sciences,1,Research Director,Single,54860,7.0,1,10.0,2,0,3,3
2704,1.0,2.0,No,Travel_Rarely,3,Marketing,4,Research Scientist,Single,27420,0.0,1,13.0,2,2,11,3
2705,3.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Manufacturing Director,Single,137570,1.0,1,0.0,3,0,0,3
2706,2.0,1.0,Yes,Travel_Rarely,2,Marketing,2,Research Scientist,Single,84630,2.0,0,8.0,2,1,3,1
2707,3.0,4.0,No,Travel_Rarely,1,Life Sciences,5,Human Resources,Divorced,31620,4.0,0,26.0,4,4,8,3
2708,2.0,1.0,Yes,Travel_Frequently,3,Medical,2,Manufacturing Director,Single,165980,1.0,0,10.0,2,6,7,3
2709,3.0,2.0,No,Travel_Rarely,3,Technical Degree,2,Laboratory Technician,Married,66510,0.0,0,10.0,5,4,2,2
2710,1.0,4.0,No,Travel_Rarely,1,Life Sciences,1,Manufacturing Director,Married,23450,3.0,2,24.0,0,5,17,3
2711,2.0,1.0,No,Travel_Rarely,3,Life Sciences,1,Research Scientist,Single,34200,3.0,2,22.0,3,2,1,1
2712,3.0,4.0,No,Travel_Rarely,3,Medical,1,Manufacturing Director,Single,43730,4.0,0,7.0,3,0,0,3
2713,4.0,4.0,No,Travel_Rarely,3,Life Sciences,5,Healthcare Representative,Married,47590,2.0,0,9.0,2,1,3,3
2714,4.0,3.0,No,Travel_Rarely,4,Technical Degree,1,Research Scientist,Single,53010,1.0,1,10.0,3,1,8,3
2715,4.0,4.0,Yes,Travel_Rarely,4,Medical,1,Sales Executive,Married,36730,3.0,1,19.0,3,0,0,3
2716,2.0,4.0,Yes,Travel_Rarely,5,Human Resources,3,Sales Executive,Married,47680,2.0,1,6.0,2,2,0,2
2717,4.0,3.0,No,Travel_Rarely,5,Technical Degree,1,Research Director,Divorced,12740,1.0,0,6.0,3,1,4,2
2718,1.0,3.0,Yes,Travel_Rarely,4,Medical,1,Research Director,Married,49000,1.0,0,3.0,3,0,2,2
2719,4.0,4.0,No,Travel_Rarely,4,Marketing,3,Manufacturing Director,Married,104660,1.0,0,2.0,1,2,2,3
2720,2.0,1.0,No,Travel_Rarely,1,Life Sciences,4,Sales Executive,Married,170070,9.0,1,6.0,2,0,0,2
2721,3.0,1.0,No,Travel_Frequently,2,Marketing,4,Human Resources,Married,29090,2.0,0,10.0,2,1,3,2
2722,3.0,4.0,No,Travel_Rarely,1,Medical,1,Research Scientist,Divorced,57650,1.0,1,1.0,2,0,0,3
2723,4.0,1.0,No,Travel_Rarely,2,Marketing,3,Research Scientist,Divorced,45990,1.0,1,1.0,3,0,0,2
2724,1.0,3.0,Yes,Travel_Rarely,3,Marketing,2,Manager,Single,24040,1.0,0,1.0,6,0,1,3
2725,4.0,3.0,No,Travel_Frequently,3,Life Sciences,4,Healthcare Representative,Single,31720,1.0,1,9.0,1,1,7,3
2726,3.0,4.0,No,Travel_Frequently,4,Medical,1,Research Scientist,Single,20330,1.0,1,12.0,3,3,7,1
2727,2.0,3.0,Yes,Travel_Rarely,4,Marketing,2,Sales Executive,Married,102090,1.0,1,23.0,2,15,8,3
2728,2.0,3.0,No,Non-Travel,2,Technical Degree,1,Research Scientist,Single,86200,0.0,1,10.0,2,8,7,2
2729,2.0,2.0,No,Travel_Rarely,3,Life Sciences,3,Sales Executive,Married,20640,4.0,0,8.0,3,0,0,2
2730,1.0,4.0,No,Travel_Frequently,3,Technical Degree,3,Sales Executive,Single,40350,4.0,1,14.0,2,0,8,3
2731,4.0,4.0,No,Travel_Rarely,4,Medical,3,Research Scientist,Married,38380,1.0,1,1.0,2,0,1,3
2732,1.0,3.0,Yes,Travel_Rarely,4,Technical Degree,1,Sales Executive,Single,45910,9.0,0,23.0,6,0,0,1
2733,3.0,3.0,Yes,Travel_Rarely,1,Medical,1,Sales Executive,Single,25610,1.0,1,2.0,3,2,2,3
2734,2.0,1.0,No,Travel_Rarely,1,Medical,3,Research Scientist,Divorced,15630,5.0,2,9.0,3,1,3,3
2735,3.0,1.0,No,Non-Travel,4,Technical Degree,3,Manufacturing Director,Married,48980,2.0,2,10.0,2,2,3,3
2736,3.0,4.0,No,Travel_Rarely,4,Life Sciences,3,Sales Executive,Married,47890,7.0,1,5.0,2,0,0,3
2737,1.0,4.0,No,Travel_Frequently,4,Life Sciences,1,Human Resources,Single,31800,1.0,1,15.0,2,8,12,3
2738,2.0,1.0,No,Travel_Frequently,3,Medical,3,Manufacturing Director,Married,65490,1.0,0,9.0,3,1,8,3
2739,3.0,1.0,No,Travel_Rarely,2,Life Sciences,1,Laboratory Technician,Married,63880,3.0,0,4.0,6,2,2,2
2740,4.0,4.0,No,Travel_Rarely,2,Life Sciences,2,Research Scientist,Divorced,112440,3.0,1,10.0,3,1,7,3
2741,1.0,3.0,No,Travel_Rarely,3,Marketing,4,Human Resources,Divorced,160320,1.0,0,7.0,2,0,7,3
2742,1.0,4.0,No,Travel_Rarely,3,Other,2,Sales Executive,Married,23620,1.0,0,9.0,2,7,8,3
2743,4.0,4.0,No,Travel_Frequently,3,Medical,2,Manufacturing Director,Single,163280,1.0,3,10.0,2,9,9,3
2744,2.0,3.0,No,Travel_Rarely,4,Marketing,4,Research Scientist,Divorced,83760,5.0,3,29.0,2,13,8,3
2745,1.0,1.0,No,Travel_Rarely,3,Technical Degree,1,Laboratory Technician,Single,166060,7.0,0,28.0,6,7,9,3
2746,3.0,3.0,No,Travel_Rarely,2,Marketing,2,Sales Executive,Divorced,86060,1.0,2,17.0,3,12,8,3
2747,4.0,3.0,No,Travel_Rarely,3,Medical,3,Research Scientist,Divorced,22720,2.0,1,21.0,2,0,2,3
2748,2.0,2.0,No,Travel_Frequently,3,Life Sciences,2,Laboratory Technician,Single,20180,1.0,0,6.0,5,0,3,3
2749,2.0,1.0,No,Travel_Rarely,2,Medical,1,Sales Executive,Divorced,70830,2.0,1,25.0,5,0,0,3
2750,2.0,1.0,No,Travel_Frequently,3,Other,2,Sales Representative,Married,40840,4.0,1,5.0,3,1,2,3
2751,4.0,3.0,Yes,Travel_Rarely,2,Life Sciences,4,Laboratory Technician,Married,144110,0.0,3,2.0,2,0,0,4
2752,1.0,3.0,No,Travel_Frequently,4,Life Sciences,3,Research Scientist,Single,23080,7.0,1,20.0,4,1,3,2
2753,3.0,2.0,No,Travel_Rarely,4,Life Sciences,1,Sales Representative,Married,48410,0.0,0,6.0,3,0,4,3
2754,3.0,2.0,No,Travel_Rarely,2,Medical,3,Sales Executive,Single,42850,1.0,1,1.0,2,1,0,1
2755,2.0,2.0,No,Travel_Rarely,4,Life Sciences,2,Manufacturing Director,Married,97150,1.0,1,10.0,1,0,9,2
2756,2.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Sales Representative,Married,43200,3.0,0,5.0,2,0,0,3
2757,3.0,4.0,No,Travel_Rarely,3,Medical,2,Research Director,Single,21320,1.0,0,11.0,3,1,8,3
2758,3.0,1.0,No,Travel_Rarely,4,Medical,2,Healthcare Representative,Single,101240,0.0,1,16.0,2,2,8,4
2759,4.0,1.0,No,Travel_Rarely,3,Human Resources,1,Sales Executive,Married,54730,4.0,0,17.0,3,0,0,1
2760,1.0,3.0,No,Travel_Rarely,3,Life Sciences,3,Sales Executive,Single,52070,4.0,3,16.0,3,0,2,3
2761,2.0,2.0,No,Travel_Rarely,3,Medical,3,Manager,Divorced,164370,8.0,1,16.0,0,0,2,3
2762,4.0,4.0,No,Travel_Rarely,3,Life Sciences,4,Human Resources,Married,22960,1.0,1,10.0,2,3,0,3
2763,2.0,3.0,No,Travel_Rarely,4,Life Sciences,3,Human Resources,Single,40690,1.0,0,6.0,5,0,4,3
2764,1.0,4.0,No,Travel_Rarely,3,Life Sciences,2,Laboratory Technician,Married,74410,3.0,1,24.0,4,1,0,3
2765,2.0,4.0,No,Non-Travel,1,Marketing,2,Laboratory Technician,Divorced,24300,7.0,2,17.0,2,1,9,4
2766,1.0,2.0,No,Travel_Rarely,2,Medical,1,Research Scientist,Married,58780,1.0,0,5.0,1,1,3,3
2767,4.0,4.0,No,Travel_Rarely,1,Medical,2,Sales Executive,Single,26440,4.0,1,37.0,2,0,2,3
2768,3.0,1.0,No,Travel_Rarely,3,Medical,2,Laboratory Technician,Divorced,64390,3.0,3,3.0,2,0,0,3
2769,4.0,4.0,No,Travel_Rarely,4,Life Sciences,5,Manufacturing Director,Married,24510,3.0,0,10.0,2,0,3,2
2770,3.0,4.0,No,Travel_Rarely,2,Technical Degree,1,Sales Representative,Married,63920,1.0,1,11.0,2,10,8,4
2771,3.0,4.0,Yes,Travel_Rarely,2,Medical,2,Research Scientist,Single,97140,1.0,0,9.0,0,4,7,3
2772,3.0,2.0,No,Travel_Frequently,3,Medical,1,Healthcare Representative,Married,60770,1.0,2,22.0,2,11,11,2
2773,3.0,4.0,No,Travel_Rarely,4,Life Sciences,5,Sales Representative,Single,24500,0.0,1,11.0,2,1,0,3
2774,3.0,2.0,No,Travel_Rarely,3,Life Sciences,1,Manufacturing Director,Divorced,92500,1.0,3,11.0,0,2,7,3
2775,3.0,1.0,No,Travel_Frequently,1,Medical,1,Laboratory Technician,Married,20740,2.0,1,21.0,3,9,5,3
2776,2.0,3.0,No,Travel_Rarely,3,Marketing,1,Research Scientist,Single,101690,1.0,0,12.0,6,5,7,2
2777,1.0,3.0,No,Travel_Rarely,1,Medical,1,Laboratory Technician,Married,48550,9.0,1,16.0,2,0,3,2
2778,1.0,3.0,No,Travel_Rarely,2,Marketing,2,Research Scientist,Married,40870,0.0,3,4.0,1,0,2,3
2779,2.0,3.0,No,Non-Travel,4,Medical,2,Laboratory Technician,Married,23670,1.0,0,5.0,2,0,4,2
2780,4.0,3.0,No,Travel_Rarely,4,Life Sciences,2,Sales Executive,Single,29720,0.0,0,38.0,2,1,8,4
2781,2.0,2.0,No,Non-Travel,2,Medical,1,Research Scientist,Married,195860,4.0,0,17.0,3,1,2,2
2782,3.0,1.0,Yes,Travel_Rarely,3,Human Resources,2,Healthcare Representative,Divorced,54840,4.0,0,7.0,4,0,2,3
2783,4.0,1.0,No,Travel_Rarely,2,Human Resources,1,Sales Representative,Single,20610,1.0,1,1.0,2,0,0,2
2784,4.0,4.0,Yes,Travel_Frequently,4,Life Sciences,2,Healthcare Representative,Single,99240,1.0,0,1.0,3,1,0,3
2785,1.0,3.0,No,Travel_Rarely,4,Other,4,Laboratory Technician,Single,41980,1.0,1,16.0,2,2,10,2
2786,3.0,4.0,No,Non-Travel,2,Life Sciences,1,Research Scientist,Divorced,68150,5.0,1,17.0,3,0,0,3
2787,3.0,4.0,No,Non-Travel,2,Life Sciences,2,Sales Executive,Married,47230,9.0,0,30.0,0,2,2,3
2788,1.0,2.0,No,Travel_Frequently,4,Medical,4,Research Scientist,Married,61420,3.0,2,28.0,3,0,7,2
2789,3.0,3.0,Yes,Travel_Rarely,1,Marketing,2,Research Director,Single,82370,1.0,0,6.0,6,0,3,2
2790,4.0,4.0,No,Travel_Rarely,3,Technical Degree,1,Laboratory Technician,Married,88530,1.0,1,2.0,3,2,1,3
2791,2.0,4.0,No,Travel_Rarely,1,Life Sciences,1,Sales Representative,Single,193310,1.0,1,1.0,2,0,0,3
2792,1.0,1.0,No,Travel_Frequently,3,Life Sciences,1,Sales Executive,Single,20730,3.0,1,23.0,4,12,8,3
2793,1.0,3.0,Yes,Travel_Frequently,4,Life Sciences,5,Sales Executive,Single,55620,1.0,0,9.0,3,0,6,3
